ID,Stock Code,UPC Full,Name,Size,Default Qty,unit cost,latest cost,Unit Price,Modifiers Qty,Modifiers Cost,Modifiers Latest Cost,Modifiers Price,Tax Rule Name,Category Name,Category Group Name,Supplier Name,Qty On Hand,Total Qty On Hand,Margin,Reorder Value,Reorder Point,Item Rank,Auto Update,Type,Vendor Item No,SKU,Unit Per Case,Item Tags,Vendor Name,Notes,Remind Date,Close Out item,Prompt For Qty,Item Type,Additional Fee,Bottle Deposit,Do Not Track Inventory,Add To Shortcut Keys,Don Not Discount,Do Not Show To Webstore,Hide Inventory,Item Shortcut Name,Item Sort No
"4713","1153801437","811538014373","OLD CAMP PECAN WHISKY 750ML","750ML","1","18.32","18.32","21.99","","","","","Tax","AMERICAN WHISKEY","LIQUOR","ALLIED","0.00","0.00","16.69","12","12","D","0","general",,"19648","12","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4714","1884402157","818844021576","CUERVO TRADICIONAL CRISTALINO 750ML","750ML","1","27.74","27.74","34.99","","","","","Tax","TEQUILA","LIQUOR","ALLIED","0.00","0.00","20.72","6","6","D","0","general",,"19649","6","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4715","8310382321","83103823219","MUIRHEAD'S SILVER SEAL 18YR SHERRY CAST 750ML","750ML","1","82.5","82.5","102.99","","","","","Tax","SCOTCH","LIQUOR","AA","0.00","0.00","19.90","6","6","D","0","general",,"19653","6","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4716","0301200506","603012005065","CHRONIC PETITE SIRAH 750ML","750ML","1","11.35","11.35","14.99","","","","","Tax","CHAMPAGNE AMER","SPARKLING","OPICI","10.00","10.00","24.28","0","0","D","0","general",,"19652","12","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4717","8723656530","087236565305","COINTREAU 50ML","50ML","1","4.18","4.18","4.99","","","","","Tax","SPECIALTIES & APERITIFS","CORDIALS","ALLIED","3.00","3.00","16.23","0","0","D","0","general",,"19654","120","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4718","0301200508","603012005089","CHRONIC RED BLEND 750ML","750ML","1","11.35","11.35","14.99","","","","","Tax","CHAMPAGNE AMER","SPARKLING","OPICI","3.00","3.00","24.28","0","0","D","0","general",,"19651","12","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4719","1805102192","818051021925","CHRONIC CABERNET SAUV 750ML","750ML","1","10","10","14.99","","","","","Tax","CHAMPAGNE AMER","SPARKLING","OPICI","8.00","8.00","33.29","0","0","D","0","general",,"19650","12","",,,,"0","0",Inventory Item,"",,,"0","0",1,,,
"4720","1829201260","818292012607","INSOMNIA CHARDONNAY 750ML","750ML","1","8","8","10.99","","","","","Tax","WINE CHARDONNAY","WINE","AA","0.00","0.00","27.21","12","12","D","0","general",,"19656","12","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4721","4283110000","842831100005","MEXCALIA MEZCAL 750ML","750ML","1","31.67","31.67","40.99","","","","","Tax","TEQUILA","LIQUOR","AA","0.00","0.00","22.74","0","0","D","0","general",,"19655","12","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4722","1829201138","818292011389","INSOMNIA PINOT GRIGIO 750ML","750ML","1","8","8","10.99","","","","","Tax","WINE PINO GRIGIO","WINE","AA","0.00","0.00","27.21","12","12","D","0","general",,"19657","12","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4723","8174500210","681745002100","BLUE POINT SHORE THING 15 PK 12OZ","12OZ","1","0.93","0.93","1.21","15","13.95","13.95","18.99","Tax","MICRO BREWS","BEER","HIGRADE","0.00","0.00","23.14","30","30","D","0","general",,"19659","30","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4724","1829201008","818292010085","INSOMNIA RED BLEND 750ML","750ML","1","8","8","11.99","","","","","Tax","WINE WHITE","WINE","AA","0.00","0.00","33.28","0","0","D","0","general",,"19658","12","",,,,"0","0",Inventory Item,"",,,"0","0",1,,,
"4725","8807600621","088076006218","GEORGE DICKEL #12 1.75LT","1.75LT","1","39.09","39.09","59.99","","","","","Tax","BOURBON","LIQUOR","ALLIED","6.00","6.00","34.84","0","0","D","0","general",,"19660","6","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4726","8992499021","89924990215","YUENGLING HERSHEY PORTER 12OZ","12OZ","1","1.25","1.25","1.62","6","7.5","7.5","9.99","Tax","DOMESTIC BEER","BEER","SPSP","0.00","0.00","22.84","24","24","D","0","general",,"19661","24","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4727","5000394616","650003946166","BOLERO SNORT HYPEY PILSNER 16OZ","16OZ","1","2.5","2.5","3.99","4","10.0","10.0","11.99","Tax","MICRO BREWS","BEER","BSNORT","0.00","0.00","37.34","0","0","D","0","general",,"19666","24","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4728","3651100708","36511007085","DAYS FRUIT PUNCH 24OZ","24OZ","1","0.64","0.64","1.99","","","","","Tax","SODA","GROCERY","LJZ","0.00","0.00","67.84","0","0","D","0","general",,"19663","24","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4729","6000316009","860003160091","IRON BOUND HARD CHERRY TEA SELTZER 12OZ","12OZ","1","1.54","1.54","2.99","6","9.24","9.24","11.99","Tax","MICRO BREWS","BEER","REMARK","0.00","0.00","48.49","24","24","D","0","general",,"19669","24","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4730","3200323080","732003230800","MIKKELLER SUBWAY MOSAIC 16OZ","16OZ","1","2.66","2.66","3.99","4","10.64","10.64","13.99","Tax","MICRO BREWS","BEER","REMARK","0.00","0.00","33.33","24","24","D","0","general",,"19670","24","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4731","3770420002","637704200025","TROEGS MAD ELF 12OZ","12OZ","1","13.00","13.00","16.99","","","","","Tax","MICRO BREWS","BEER","HIGRADE","11.00","11.00","23.48","8.0","8","A","0","general",,"19671","4","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4732","8624357206","786243572060","FLYING DOG VICIOUS HOOK 6-PACK BTLS 12OZ","12OZ","1","8.50","1.41","11.99","","","","","Tax","MICRO BREWS","BEER","HBHB","4.00","4.00","29.11","0","0","D","0","general",,"19672","4","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4733","5200100575","852001005757","RATTLESNAKE ROSIE'S APPLE PIE 750ML","750ML","1","27","27","33.99","","","","","Tax","BOURBON","LIQUOR","FEDW","1.00","1.00","20.56","0","0","D","0","general",,"19674","6","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4734","6059200263, 6059200262","","VII (SEVEN) DOOMBERRY 16OZ","16OZ","1","1.43","1.43","2.49","4","5.72","5.72","7.99","Tax","MICRO BREWS","BEER","HBHB","0.00, 0.00","0.00","42.57","24","24","D","0","general",,"19673","24","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4735","5200100506","852001005061","RATTLESNAKE ROSIE'S APPLE PIE 50ML","50ML","1","2.76","2.76","2.99","","","","","Tax","BOURBON","LIQUOR","FEDW","2.00","2.00","7.69","0","0","D","0","general",,"19676","60","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4736","5200100500","852001005009","IRON SMOKE BOURBON 750ML","750ML","1","39","39","48.99","","","","","Tax","BOURBON","LIQUOR","FEDW","0.00","0.00","20.39","0","0","D","0","general",,"19677","6","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4737","4130607466","841306074662","ENCHANTED VINES CABERNET 750ML","750ML","1","5.33","5.33","9.99","","","","","Tax","WINE CABERNET","WINE","AA","5.00","5.00","46.65","0","0","D","0","general",,"19678","12","",,,,"0","0",Inventory Item,"",,,"0","0",1,,,
"4738","4130607392, 1306073925","8413060739254, 8413060739254","ENCHANTED VINES RED BLEND 750ML","750ML","1","5.33","5.33","9.99","","","","","Tax","WINE REDS","WINE","AA","12.00, 9.00","21.00","46.65","0","0","D","0","general",,"19679","12","",,,,"0","0",Inventory Item,"",,,"0","0",1,,,
"4739","1389702037","813897020378","MUIRHEAD'S SILVER SEAL 20-YR 750ML","750ML","1","88.17","88.17","109.99","","","","","Tax","SCOTCH","LIQUOR","AA","7.00","7.00","19.84","0","0","D","0","general",,"19680","6","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4740","2620011740","26200117409","SLIM JIM NACHO ","MISC","1","1.04","1.04","1.99","","","","","NoTax","SNACKS/MERCH. NON-TAX","GROCERY","LJZ","29.00","29.00","47.74","0","0","D","0","general",,"19683","24","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4741","5022114737, 5022114759","","DINASTIA REAL EXTRA ANEJO 750ML","750ML","1","112","112","130.99","","","","","Tax","TEQUILA","LIQUOR","AA","0.00, 0.00","0.00","14.50","3","3","D","0","general",,"19681","3","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4742","2620014477","026200144771","SLIM JIM SPICY SMOKED GIANT SAVAGE 32OZ","32OZ","1","2.81","2.81","3.99","","","","","NoTax","SNACKS/MERCH. NON-TAX","GROCERY","LJZ","17.00","17.00","29.57","0","0","D","0","general",,"19684","12","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4743","1396150511","613961505110","OLIIVES BLEU CHEESE STUFFED 8OZ","8OZ","1","4.19","4.19","6.99","","","","","Tax","BAR SUPPLIES","GROCERY","LJZ","1.00","1.00","40.06","0","0","D","0","general",,"19685","12","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4744","6000646840","860006468408","IRON BOUND LEMON GINGER SELTZER 12OZ","12OZ","1","1.62","1.62","2.11","6","9.72","9.72","12.99","Tax","MICRO BREWS","BEER","REMARK","0.00","0.00","23.22","24","24","D","0","general",,"19687","24","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4745","6000112921","860001129212","WANDERING BARMAN SOCIALITE 100ML","100ML","1","2.83","2.83","4.99","","","","","Tax","SPECIALTIES & APERITIFS","CORDIALS","HBHB","4.00","4.00","43.29","0","0","D","0","general",,"19688","24","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4746","6000112920","860001129205","WANDERING BARMAN SWIPE RIGHT 100ML","100ML","1","2.83","2.83","4.99","","","","","Tax","SPECIALTIES & APERITIFS","CORDIALS","HBHB","7.00","7.00","43.29","0","0","D","0","general",,"19689","24","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4747","5200100570","852001005702","IRON SMOKE BOURBON CAST STRENGTH 750ML","750ML","1","63.99","63.99","79.99","","","","","Tax","BOURBON","LIQUOR","FEDW","0.00","0.00","20.00","2","2","D","0","general",,"19690","2","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4748","5200100503","852001005030","IRON SMOKE BOURBON 50ML","50ML","1","2.22","2.22","2.99","","","","","Tax","BOURBON","LIQUOR","FEDW","0.00","0.00","25.75","60","60","D","0","general",,"19691","60","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4749","7031001569","070310015698","SEAGRAMS ESCAPES CHERRY ITALIAN ICE 12OZ","12OZ","1","5.49","5.49","7.99","","","","","Tax","WINE COOLERS","BEER","FEDW","2.00","2.00","31.29","0","0","D","0","general",,"19694","6","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4750","2820000481","02848129","MARLBORO SILVER MENTHOL KING","","1","10.75","10.75","12.49","","","","","Tax","CIGARETTES","TOBACCO","VK","7.00","7.00","13.93","0","0","D","0","general",,"19692","10","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4751","9819500127","898195001274","FEVER TREE GINGER BEER 12OZ","12OZ","1","4.25","4.25","6.99","","","","","Tax","MIXERS","NON ALC","FEDW","6.00","6.00","39.20","1","1","C","0","general",,"19695","6","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4752","9819500101","898195001014","FEVER TREE INDIAN TONIC 12OZ","12OZ","1","4.50","4.50","6.99","","","","","Tax","MIXERS","NON ALC","FEDW","5.00","5.00","35.62","6.0","2","B","0","general",,"19696","6","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4753","1153801302","811538013024","KRAKEN BLACK RUM 750ML","750ML","1","15.02","15.02","23.99","","","","","Tax","RUM","LIQUOR","FEDW","5.00","5.00","37.39","0","0","D","0","general",,"19697","12","",,,,"0","0",Inventory Item,"",,,"0","0",1,,,
"4754","8800404697","088004046972","99 ADULT TREAT BAG 50ML","50ML","1","10.35","0.69","13.99","","","","","Tax","SPECIALTIES & APERITIFS","CORDIALS","FEDW","0.00","0.00","26.02","0","0","D","0","general",,"19699","8","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4755","3522900133","835229001336","ABSOLUT PEAR 750ML","750ML","1","20.09","20.09","21.99","","","","","Tax","VODKA","LIQUOR","ALLIED","6.00","6.00","8.64","12.0","1","B","0","general",,"19700","12","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4756","3522900630","835229006300","ABSOLUT VANILLA 750ML","750ML","1","22.98","22.98","23.99","","","","","Tax","VODKA","LIQUOR","FEDW","0.00","0.00","4.21","0","0","D","0","general",,"19701","12","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4757","1153801058","811538010580","KRAKEN BLACK RUM 50ML","50ML","1","1.57","1.57","2.99","","","","","Tax","RUM","LIQUOR","FEDW","0.00","0.00","47.49","0","0","D","0","general",,"19702","12","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4758","1008610341","10086103410","BLU PROSECCO 187ML","187ML","1","2.79","2.79","3.99","","","","","Tax","CHAMPAGNE IMPORT","SPARKLING","BEVCON","0.00","0.00","30.08","24","24","D","0","general",,"19705","24","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4759","5171100459","851711004593","GOOD FUCKING BUBBLES 750ML","750ML","1","9.51","9.49","13.99","","","","","Tax","CHAMPAGNE AMER","SPARKLING","BEVCON","11.00","11.00","32.02","0","0","D","0","general",,"19704","12","",,,,"0","0",Inventory Item,"",,,"0","0",1,,,
"4760","3376525148","8033765251488","BEE ORGANIC NERO D' AVOLO","750ML","1","7.74","7.74","9.99","","","","","Tax","WINE FRENCH","WINE","BEVCON","2.00","2.00","22.52","0","0","D","0","general",,"19706","12","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4761","3376525147","8033765251471","BEE ORGANIC CAB","750ML","1","7.74","7.74","9.99","","","","","Tax","WINE ITALIAN","WINE","BEVCON","7.00","7.00","22.52","0","0","D","0","general",,"19759","12","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4762","3376525149","803376525149","BEE ORGANIC SAUVIGNON BLANC","750ML","1","7.49","7.49","9.99","","","","","Tax","WINE ITALIAN","WINE","BEVCON","7.00","7.00","25.03","0","0","D","0","general",,"19866","12","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4763","8066062099, 8900099104, 8066011369, 8066001070, 8800403026, 8900099061, 8800402385, 8800404542, 8800403965, 8900099076, 8800402408, 8800404543, 8900011839, 8800403967, 8066001011, 8800403414, 8800403966, 8800405331, 8900051599, 8066011889, 8066011376, 8800405148, 8800405149, 8900099201, 8800405147","088004039660, 088004039660, 088004039660, 088004039660, 088004039660, 088004039660, 088004039660, 088004039660, 088004039660, 088004039660, 088004039660, 088004039660, 088004039660, 088004039660, 088004039660, 088004039660, 088004039660, 088004039660, 088004039660, 088004039660, 088004039660, 088004039660, 088004039660, 088004039660, 088004039660","99 FLAVORS 50ML","50ML","1","0.70","0.70","1.00","","","","","Tax","SPECIALTIES & APERITIFS","CORDIALS","FEDW","1343.00, -107.00, -122.00, -102.00, -13.00, -54.00, -65.00, -15.00, -122.00, -118.00, -15.00, -18.00, -120.00, -14.00, -20.00, -89.00, -113.00, -100.00, 13.00, 0.00, -2.00, -31.00, -33.00, -20.00, -12.00","51.00","30.00","240.0","150","A","0","general",,"19703","120","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4764","5308600802","853086008022","FIT VINE PINOT NOIR 750ML","750ML","1","11.70","11.70","17.99","","","","","Tax","WINE PINOT NOIR","WINE","SPSP","7.00","7.00","34.96","0","0","D","0","general",,"19707","12","",,,,"0","0",Inventory Item,"",,,"0","0",1,,,
"4765","5308600807","853086008077","FIT VINE PINOT GRIGIO 750ML","750ML","1","11.08","11.08","14.99","","","","","Tax","WINE PINO GRIGIO","WINE","SPSP","4.00","4.00","26.08","0","0","D","0","general",,"19708","12","",,,,"0","0",Inventory Item,"",,,"0","0",1,,,
"4766","0603996872","506039968727","GLENDRONACH PORTWOOD 750ML","750ML","1","76.50","77.00","94.99","","","","","Tax","SCOTCH","LIQUOR","ALLIED","3.00","3.00","19.47","0","0","D","0","general",,"20926","6","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4767","8723656500","087236565008","COINTREAU 1.0LT","1LT","1","38.00","38","45.99","","","","","Tax","SPECIALTIES & APERITIFS","CORDIALS","ALLIED","2.00","2.00","17.37","6.0","1","B","0","general",,"19710","6","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4768","8366487408","83664874088","HENDRICK'S LUNAR GIN 750ML","750ML","1","39.39","39.39","48.99","","","","","Tax","GIN IMPORTED","LIQUOR","ALLIED","0.00","0.00","19.60","6","6","D","0","general",,"19711","6","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4769","1389702047","813897020477","TULLIBARDINE SHERRY CASK 750ML","750ML","1","32.33","32.33","42.99","","","","","Tax","SCOTCH","LIQUOR","OPICI","5.00","5.00","24.80","6.0","1","B","0","general",,"19713","6","",,,,"0","0",Inventory Item,"",,,"0","0",1,,,
"4770","1389702041","813897020415","TULLIBARDINE ARTISAN 750ML","750ML","1","27.25","22.5","34.99","","","","","Tax","SCOTCH","LIQUOR","JB","0.00","0.00","22.12","0","0","D","0","general",,"19714","6","",,,,"0","0",Inventory Item,"",,,"0","0",1,,,
"4771","1389702042","813897020422","TULLIBARDINE 12YR SINGLE 750ML","750ML","1","35.33","35.33","49.99","","","","","Tax","SCOTCH","LIQUOR","OPICI","7.00","7.00","29.33","0","0","D","0","general",,"19715","6","",,,,"0","0",Inventory Item,"",,,"0","0",1,,,
"4772","0251199989","702511999896","LOBSTER REEF SAUVGNON BLANC 750ML","750ML","1","8.99","8.99","12.99","","","","","Tax","WINE NEW ZEALAND","WINE","BEVCON","3.00","3.00","30.79","0","0","D","0","general",,"19717","12","",,,,"0","0",Inventory Item,"",,,"0","0",1,,,
"4774","8675482301","086754823010","EAGLE GLEN CABERNET 750ML","750ML","1","15","15","20.99","","","","","Tax","WINE CABERNET","WINE","BEVCON","0.00","0.00","28.54","0","0","D","0","general",,"19718","12","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4775","5370600252","853706002522","BUTTER CABERNET 750ML","750ML","1","14.37","14.39","14.99","","","","","Tax","WINE CABERNET","WINE","FEDW","36.00","36.00","4.14","12.0","2","B","0","general",,"19719","12","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4776","7759100340","877591003402","SIDURI PINOT NOIR SANTA BARBARA 750ML","750ML","1","19.00","19","23.99","","","","","Tax","WINE PINOT NOIR","WINE","FEDW","13.00","13.00","20.80","0","0","D","0","general",,"19720","12","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4777","9638300796, 9998807201","196383007962, 0000","MENAGE A TROIS RED COMBO 3PK 750ML","750ML","1","20.00","20.00","24.99","","","","","Tax","WINE CALIF MISC. REDS","WINE","ALLIED","6.00, 12.00","18.00","19.97","4.0","2","B","0","general",,"19721","4","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4778","8807618277","88076182776","CLASSIC MALT GIFT #1 200ML","200ML","1","40","40","44.99","","","","","Tax","SCOTCH","LIQUOR","ALLIED","0.00","0.00","11.09","8","8","D","0","general",,"19722","8","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4779","1532200001","715322000019","CASTORO CELLARS SAUVING 750ML","750ML","1","14.33","13.33","15.99","","","","","Tax","WINE MISC","WINE","FEDW","1.00","1.00","10.38","0","0","D","0","general",,"19723","12","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4780","1642902082","816429020822","SHIP BOTTOM PINK GUAVA SELTZER 12OZ","12OZ","1","1.62","1.62","2.11","6","9.72","9.72","12.99","Tax","MICRO BREWS","BEER","SHIPB","0.00","0.00","23.22","24","24","D","0","general",,"19725","24","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4781","8484822210","084848222107","WILLIAM PENN WHISKEY 1.75LT","1.75LT","1","14","14","17.99","","","","","Tax","AMERICAN WHISKEY","LIQUOR","AA","2.00","2.00","22.18","0","0","D","0","general",,"10119","6","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4782","2784353368","627843533689","BEATTIES VODKA 750ML","750ML","1","22","22","22.99","","","","","Tax","VODKA","LIQUOR","AA","10.00","10.00","4.31","12.0","1","B","0","general",,"19727","12","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4783","2784387894","627843878940","BEATTIES SWEET POTATO VODKA 750ML","750ML","1","22","22","22.99","","","","","Tax","VODKA","LIQUOR","AA","8.00","8.00","4.31","0","0","D","0","general",,"19728","12","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4784","9602978863","796029788639","YAMATO TAKEDA ARMOR 750ML","750ML","1","121.84","121.84","139.99","","","","","Tax","OTHER IMPORTED WHISKEY","LIQUOR","AA","0.00","0.00","12.97","0","0","A","0","general",,"19729","6","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4785","8484822230","84848222305","WILLIAM PENN WHISKEY 750ML","750ML","1","8.75","8.75","12.99","","","","","Tax","AMERICAN WHISKEY","LIQUOR","AA","6.00","6.00","32.64","0","0","D","0","general",,"19730","12","",,0,,"0","0",Inventory Item,"",,,"0","0",1,,,
"4786","8520002761","085200027613","SEAGLASS CAB 750ML","750ML","1","12.08","12.10","14.99","","","","","Tax","WINE ITALIAN","WINE","ALLIED","14.00","14.00","19.41","0","0","D","0","general",,"19732","12","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4787","8760010206","087600102068","CARLSBERG ELEPHANT 4PK CANS 16OZ","16OZ","1","5.98","6.20","7.5","","","","","Tax","MICRO BREWS","BEER","HIGRADE","15.00","15.00","20.27","0","0","D","0","general",,"19734","6","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4788","5000918705","850009187055","FIDDLEHEAD IPA 12 PK 12OZ","12OZ","1","16.00","16.00","19.99","","","","","Tax","MICRO BREWS","BEER","HIGRADE","4.00","4.00","19.96","4.0","3","B","0","general",,"19735","2","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"4789","0367519259","603675192591","ALLAGASH BIJOUX 12OZ","12OZ","1","10.76","10.76","13.99","","","","","Tax","MICRO BREWS","BEER","HBHB","0.00","0.00","23.09","6","6","D","0","general",,"19736","6","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
